accession,x,y,z
CY210441,0.9685212,-0.24582072,-0.0392272
CY244959,0.9735274,-0.22806588,-0.015181351
CY243560,0.9735274,-0.22806588,-0.015181351
MH601275,-0.79870975,-0.59978205,-0.048208423
MN423476,0.9661255,-0.25657323,-0.02777932
CY212475,0.96889865,-0.2442865,-0.039489735
CY243568,0.966152,-0.25338092,-0.04845949
MH601283,0.9668797,-0.25199634,-0.04051424
MN507300,0.96908134,-0.24392572,-0.037169818
KT843802,0.96921575,-0.24451318,-0.028881568
CY212483,0.9661269,-0.253363,-0.04905144
CY244967,0.9719036,-0.23239976,-0.03733192
CY243576,0.9719036,-0.23239976,-0.03733192
MH600120,-0.8009796,-0.59736353,-0.039855897
MN638447,0.97094566,-0.23628655,-0.037858017
MN507308,0.97094566,-0.23628655,-0.037858017
KT843810,0.9684571,-0.24822934,-0.021753434
MH792475,0.9660553,-0.25469947,-0.043188848
MH600576,0.9660553,-0.25469947,-0.043188848
MN507245,-0.81139517,-0.5838712,-0.02706176
KT843818,0.9684571,-0.24822934,-0.021753434
CY213155,0.9685282,-0.24494253,-0.044228602
CY228087,0.9685282,-0.24494253,-0.044228602
CY243600,0.96630985,-0.25278842,-0.048407573
CY244975,0.96630985,-0.25278842,-0.048407573
MH600128,-0.8059394,-0.5901774,-0.04639349
MN552557,0.96861047,-0.24585968,-0.036698684
KT843826,0.9684571,-0.24822934,-0.021753434
CY214739,0.96783984,-0.24509323,-0.05670428
CY243608,0.9735274,-0.22806588,-0.015181351
CY244983,0.9735274,-0.22806588,-0.015181351
MH600136,-0.8096464,-0.58560205,-0.039279733
MN552565,0.96861047,-0.24585968,-0.036698684
KU592791,-0.79021704,-0.6100946,-0.05780643
KT843834,0.96949995,-0.24402188,-0.02287192
CY230912,0.96889865,-0.2442865,-0.039489735
CY214747,0.96889865,-0.2442865,-0.039489735
CY243592,0.9677221,-0.25160652,-0.014425063
MH600586,0.9670648,-0.25184232,-0.036895733
KC780104,-0.7973128,-0.6035022,-0.008800579
KU592759,-0.79021704,-0.6100946,-0.05780643
KU592844,-0.79021704,-0.6100946,-0.05780643
KT843842,0.9684571,-0.24822934,-0.021753434
CY243616,0.9671585,-0.24975266,-0.047200315
MH792438,0.9672376,-0.25012487,-0.043464776
MH600594,0.9672376,-0.25012487,-0.043464776
MH600140,-0.7967578,-0.6024275,-0.04751978
MN881126,0.96861047,-0.24585968,-0.036698684
MN638452,0.96861047,-0.24585968,-0.036698684
KT837140,0.9684706,-0.24899879,-0.008022287
KU590653,0.9684571,-0.24822934,-0.021753434
CY243624,0.9677221,-0.25160652,-0.014425063
MH600602,0.9674608,-0.24944398,-0.042394582
MH729409,0.9674608,-0.24944398,-0.042394582
MN638460,0.97032094,-0.24026477,-0.027387533
MN881134,0.97032094,-0.24026477,-0.027387533
CY243640,0.9677221,-0.25160652,-0.014425063
MH669916,-0.80609536,-0.5897218,-0.049379867
CY243632,0.9677221,-0.25160652,-0.014425063
MH669924,-0.80609536,-0.5897218,-0.049379867
CY243648,0.9676148,-0.24786936,-0.047774374
MH845783,0.9672376,-0.25012487,-0.043464776
MH669564,0.9672376,-0.25012487,-0.043464776
MN947754,0.96408874,-0.2606893,-0.050734937
KU590661,0.9678471,-0.24933608,-0.03321841
CY244999,0.9677221,-0.25160652,-0.014425063
CY243671,0.9677221,-0.25160652,-0.014425063
KU590669,0.9684571,-0.24822934,-0.021753434
KX003496,0.9684571,-0.24822934,-0.021753434
CY243656,0.96630985,-0.25278842,-0.048407573
MH726691,-0.80609536,-0.5897218,-0.049379867
KT837676,0.9689765,-0.24714038,-0.002453264
CY243679,0.9671585,-0.24975266,-0.047200315
MK027500,0.96898675,-0.24350877,-0.04204683
MH729414,0.96898675,-0.24350877,-0.04204683
MT030882,0.9642735,-0.26004297,-0.050540883
KC780776,-0.79339033,-0.6086916,-0.0051389346
KT837750,0.9680597,-0.25051257,-0.010197647
CY244991,0.9671585,-0.24975266,-0.047200315
CY244530,0.9671585,-0.24975266,-0.047200315
MK268518,0.97120357,-0.2354614,-0.03635275
MK181828,0.97120357,-0.2354614,-0.03635275
MK182040,-0.8033464,-0.59418696,-0.03970494
KU589668,0.9684571,-0.24822934,-0.021753434
KU590076,0.9684571,-0.24822934,-0.021753434
CY244618,0.9671585,-0.24975266,-0.047200315
MK268570,0.9672376,-0.25012487,-0.043464776
MK181876,0.9672376,-0.25012487,-0.043464776
MN948437,0.9674496,-0.24904278,-0.044933744
KU590084,0.9669194,-0.25505188,-0.003927844
KU589676,0.9669194,-0.25505188,-0.003927844
CY244626,0.9671585,-0.24975266,-0.047200315
MK268393,0.9672376,-0.25012487,-0.043464776
MK181836,0.9672376,-0.25012487,-0.043464776
MN819586,-0.8151032,-0.5779724,-0.03942869
KU591209,0.9684571,-0.24822934,-0.021753434
CY244634,0.9677221,-0.25160652,-0.014425063
MK245815,-0.8033464,-0.59418696,-0.03970494
MN819593,-0.8151032,-0.5779724,-0.03942869
KT837107,0.9684706,-0.24899879,-0.008022287
MK363612,0.9686095,-0.24500445,-0.04205149
MN819908,0.96908134,-0.24392572,-0.037169818
CY244791,-0.8028216,-0.59185284,-0.07202672
MK245783,-0.8033464,-0.59418696,-0.03970494
MN819916,0.9642735,-0.26004297,-0.050540883
KU590862,0.9678471,-0.24933608,-0.03321841
CY245151,0.96630985,-0.25278842,-0.048407573
MK363412,0.9712813,-0.23793334,0.0006222278
MN819924,0.96908134,-0.24392572,-0.037169818
KU590869,0.9684571,-0.24822934,-0.021753434
CY247023,0.9684455,-0.24864589,-0.01698821
CY245127,0.9684455,-0.24864589,-0.01698821
MK364393,-0.8033464,-0.59418696,-0.03970494
MK556858,-0.8033464,-0.59418696,-0.03970494
MN948052,-0.8211703,-0.57044643,-0.016439222
KU590877,0.9684571,-0.24822934,-0.021753434
CY245143,0.9718424,-0.22970536,-0.052514587
MK364321,-0.8033464,-0.59418696,-0.03970494
MK556866,-0.8033464,-0.59418696,-0.03970494
MT056187,0.96906114,-0.24469426,-0.03233095
MT030892,0.96906114,-0.24469426,-0.03233095
KU590885,0.9684571,-0.24822934,-0.021753434
CY245135,0.966152,-0.25338092,-0.04845949
CY247031,0.966152,-0.25338092,-0.04845949
MK475319,-0.8033464,-0.59418696,-0.03970494
MT034542,-0.80628484,-0.5895217,-0.048672155
MT057906,-0.80628484,-0.5895217,-0.048672155
KU591218,0.9684571,-0.24822934,-0.021753434
CY250445,-0.80298245,-0.5909709,-0.07728337
CY245479,-0.80298245,-0.5909709,-0.07728337
CY250437,-0.80298245,-0.5909709,-0.07728337
MK474846,0.96657664,-0.25132608,-0.050642584
MK623975,0.96657664,-0.25132608,-0.050642584
MT034618,-0.80628484,-0.5895217,-0.048672155
MT057914,-0.80628484,-0.5895217,-0.048672155
KU590098,0.9684571,-0.24822934,-0.021753434
CY245487,-0.8028216,-0.59185284,-0.07202672
CY257470,-0.8028216,-0.59185284,-0.07202672
MK474782,0.96657664,-0.25132608,-0.050642584
MT056195,0.966663,-0.25115266,-0.049849264
MT168653,0.966663,-0.25115266,-0.049849264
KU591226,0.9684571,-0.24822934,-0.021753434
CY247087,0.96630985,-0.25278842,-0.048407573
MK475495,-0.8093395,-0.58599275,-0.039772894
MT057921,-0.81537664,-0.5787723,-0.013543299
MT167202,-0.81537664,-0.5787723,-0.013543299
KU590893,0.9684571,-0.24822934,-0.021753434
CY247095,0.966152,-0.25338092,-0.04845949
MK623061,0.96657664,-0.25132608,-0.050642584
MK744732,0.96657664,-0.25132608,-0.050642584
MT057928,-0.8147113,-0.57844484,-0.0405843
MT167210,-0.8147113,-0.57844484,-0.0405843
KX003516,0.96949995,-0.24402188,-0.02287192
CY247103,0.96630985,-0.25278842,-0.048407573
MK623031,0.96657664,-0.25132608,-0.050642584
MK744740,0.96657664,-0.25132608,-0.050642584
KX003524,0.9684571,-0.24822934,-0.021753434
CY257622,0.96630985,-0.25278842,-0.048407573
MK623342,-0.80192524,-0.59619975,-0.038234793
KX003532,0.9684571,-0.24822934,-0.021753434
CY250036,0.96630985,-0.25278842,-0.048407573
CY257630,0.96630985,-0.25278842,-0.048407573
MK623350,-0.80125195,-0.59776837,-0.025852533
KT844181,0.96930605,-0.24567859,-0.00937459
CY256238,0.96630985,-0.25278842,-0.048407573
MH246259,0.96630985,-0.25278842,-0.048407573
KT843945,0.9684571,-0.24822934,-0.021753434
MK772155,0.9658308,-0.2520958,-0.060154468
MK623953,0.9658308,-0.2520958,-0.060154468
KU589624,0.9684571,-0.24822934,-0.021753434
CY261923,-0.8001965,-0.59795177,-0.046252068
KT843604,0.9684571,-0.24822934,-0.021753434
MK772926,-0.80192524,-0.59619975,-0.038234793
KT843616,0.9693874,-0.24445099,-0.023057878
MH246267,0.9703431,-0.23951626,-0.03265161
CY260858,0.9703431,-0.23951626,-0.03265161
MK381675,0.96398836,-0.26364753,-0.034878854
CY262066,-0.7995335,-0.59873796,-0.04752899
MH126420,0.97060823,-0.2372714,-0.040273413
CY261632,0.97060823,-0.2372714,-0.040273413
MK400962,-0.8038696,-0.5938056,-0.034477122
MK400963,0.96504843,-0.25969934,-0.035181962
CY261640,0.97060823,-0.2372714,-0.040273413
CY261648,0.97060823,-0.2372714,-0.040273413
CY261656,0.96630985,-0.25278842,-0.048407573
KX003540,0.96949995,-0.24402188,-0.02287192
CY265086,0.96630985,-0.25278842,-0.048407573
MK380098,0.96554196,-0.2570086,-0.040928774
CY265484,-0.79914606,-0.60003453,-0.036389936
KX003548,0.9684571,-0.24822934,-0.021753434
CY265476,-0.7998274,-0.59828246,-0.04831487
MH126426,0.9704728,-0.23759302,-0.041616548
CY265094,0.9704728,-0.23759302,-0.041616548
MK576741,-0.80441034,-0.59304756,-0.03490867
MK576749,-0.804531,-0.59295005,-0.033765525
MK576757,-0.80441034,-0.59304756,-0.03490867
KX003556,0.96949995,-0.24402188,-0.02287192
CY265492,-0.7998274,-0.59828246,-0.04831487
MK743205,0.96702904,-0.2519539,-0.037068076
KX003564,0.9684571,-0.24822934,-0.021753434
MH083325,-0.8006295,-0.59741163,-0.045736425
MH081923,0.9672376,-0.25012487,-0.043464776
MK763515,0.96525425,-0.25794873,-0.04179288
MH081931,0.96630985,-0.25278842,-0.048407573
KX003572,0.9684571,-0.24822934,-0.021753434
MH669463,0.9655625,-0.25606441,-0.046043534
MH601291,0.96630985,-0.25278842,-0.048407573
KX003580,0.9684571,-0.24822934,-0.021753434
MH601298,0.96630985,-0.25278842,-0.048407573
MH601307,0.96630985,-0.25278842,-0.048407573
MK912393,-0.79909796,-0.5997049,-0.042384677
MK912401,-0.80441034,-0.59304756,-0.03490867
MK912409,0.96477926,-0.26158896,-0.02778762
MK912417,0.96477926,-0.26158896,-0.02778762
MH601315,0.96619743,-0.2526088,-0.051491544
MH131215,0.96630985,-0.25278842,-0.048407573
MH131223,0.97060823,-0.2372714,-0.040273413
MN169315,0.96585196,-0.2573777,-0.029779129
MN169323,0.9635456,-0.26443315,-0.040681746
MH131231,0.96555,-0.25563827,-0.048602764
MH131239,0.96555,-0.25563827,-0.048602764
KX003588,0.97014576,-0.24184881,-0.018065164
MH131247,0.96747637,-0.24879909,-0.045700796
MK960335,0.96477926,-0.26158896,-0.02778762
MK960343,0.965641,-0.25844076,-0.027309489
MK960351,0.9649387,-0.26084554,-0.029203279
MH131255,0.96747637,-0.24879909,-0.045700796
MN074157,-0.7994506,-0.5994495,-0.039230645
MH131263,0.97060823,-0.2372714,-0.040273413
KX003596,0.9684571,-0.24822934,-0.021753434
MH131271,0.97060823,-0.2372714,-0.040273413
KX003604,0.9684571,-0.24822934,-0.021753434
MH131279,0.96795905,-0.24664609,-0.047129013
KX003612,0.9684571,-0.24822934,-0.021753434
MH131287,0.9687005,-0.2445578,-0.042551726
KX003620,0.97014576,-0.24184881,-0.018065164
MH131295,0.96630985,-0.25278842,-0.048407573
CY021816,0.9358188,0.29817596,0.1879742
CY020544,0.90248,0.39314193,0.17598099
CY021936,0.9201393,0.34246683,0.18989484
CY021024,0.94641614,0.18877704,0.26203007
CY019902,0.9516151,0.24146223,0.190065
CY022941,0.953653,0.22986627,0.19418432
CY021944,0.978768,0.133992,0.15511101
CY021848,0.95443857,0.22045542,0.20111313
CY019894,0.95395845,0.22388765,0.19959356
CY021824,0.90171194,0.37132448,0.22143577
CY022096,0.8853308,0.40951523,0.22019666
CY022024,0.9046282,0.3680738,0.2148708
CY020224,0.98658174,0.024304757,0.16144875
CY021832,0.97019064,0.14507116,0.19412464
CY021904,0.91024065,0.36685666,0.19203648
CY021112,0.9552197,0.21743521,0.2006918
CY019910,0.9507188,0.242654,0.19300969
CY020320,0.93400395,0.30558544,0.18507878
CY020416,0.94947565,0.1818936,0.25575522
CY022016,0.9385683,0.28771114,0.19055676
CY021096,0.98121285,0.11843354,0.15229835
CY021800,0.8728555,0.39962408,0.28004274
CY021808,0.93434525,0.30150744,0.1899795
CY021792,0.94309837,0.28451058,0.17210229
CY020384,0.9457925,0.2976428,0.12994364
CY021072,0.9424205,0.28456402,0.17568997
CY020408,0.9456764,0.19211851,0.26227197
CY019918,0.9486034,0.2508251,0.19297218
CY022949,0.96163654,0.1943001,0.19365598
CY020376,0.93490636,0.30799204,0.17632662
CY022000,0.9446288,0.18165359,0.27327347
CY021840,0.9544053,0.23138902,0.18859914
CY021104,0.9813433,0.08870844,0.17057571
CY021080,0.97472465,0.048532076,0.21807452
CY019950,0.85397536,0.46091565,0.24141818
CY021016,0.93490636,0.30799204,0.17632662
CY020392,0.9456764,0.19211851,0.26227197
CY022088,0.95443857,0.22045542,0.20111313
CY021120,0.9626161,0.19532631,0.18766418
CY020400,0.9456764,0.19211851,0.26227197
CY020552,0.9515116,0.1724816,0.25470725
CY026414,0.9840718,0.022299925,0.17636718
CY020520,0.956704,0.15605217,0.24569324
KX879574,0.94787145,0.23634748,0.21372807
KY925535,-0.8063773,-0.5913092,-0.010445635
KY925352,0.97978526,-0.19538623,0.04295451
GU367335,-0.7931253,-0.60869825,-0.020946449
MT406780,-0.2917439,0.8234865,0.48657534
MT406788,-0.2949367,0.8237572,0.48418647
MT406796,-0.2949367,0.8237572,0.48418647
MT406804,-0.2949367,0.8237572,0.48418647
GQ223416,-0.79873437,-0.601564,-0.012010982
GQ223417,-0.79873437,-0.601564,-0.012010982
MF046216,-0.22281554,0.8223173,-0.5235909
MF046299,-0.23978797,0.82920504,-0.5048967
MF613860,-0.22565112,0.8243707,-0.5191286
MF046202,-0.28669652,0.8610299,-0.42003894
KU289741,-0.26727828,0.8050927,-0.5295169
CY079455,-0.26099306,0.8458227,-0.46525976
CY097537,-0.24555078,0.83524066,-0.492014
KP636479,-0.2766046,0.8102471,-0.5167103
MN210126,-0.23595273,0.9052136,-0.35343271
MT421012,-0.28459713,0.86417395,-0.41497937
MT421020,-0.3030906,0.86562884,-0.3985256
MT421028,-0.28691223,0.8512869,-0.43930852
MT421036,-0.28691223,0.8512869,-0.43930852
MT421044,-0.2989991,0.87808496,-0.3735858
MT421052,-0.2603406,0.7971728,-0.5447371
MT421060,-0.2532965,0.799462,-0.54470307
MT421076,-0.25626245,0.833551,-0.4894101
MT421084,-0.28509465,0.8684726,-0.4055569
MT421092,-0.29489824,0.8332059,-0.46776396
MT421100,-0.29489824,0.8332059,-0.46776396
MT421108,-0.2994026,0.8639172,-0.40497535
MT421116,-0.2903824,0.87544066,-0.38636988
MT421124,-0.30103946,0.8639543,-0.4036808
MT421132,-0.2903824,0.87544066,-0.38636988
MT421143,-0.2903824,0.87544066,-0.38636988
MT421142,-0.30103946,0.8639543,-0.4036808
MT421153,-0.2903824,0.87544066,-0.38636988
MT421169,-0.2903824,0.87544066,-0.38636988
CY190590,-0.26026422,0.8114594,-0.5232553
CY190686,-0.2892177,0.80700797,-0.51487
CY191030,-0.2806287,0.81825465,-0.50170386
CY191038,-0.2806287,0.81825465,-0.50170386
CY191278,-0.3105545,0.9195022,0.24098045
MK236766,-0.25408202,0.8031791,-0.5388375
MT421177,-0.2541948,0.835301,-0.48750106
MT421185,-0.2907975,0.90971243,-0.2964119
MT421193,-0.3167769,0.847355,-0.4261947
MT421201,-0.2551103,0.8297068,-0.49649298
MT421209,-0.26389736,0.8624167,-0.4319671
CY138643,-0.2616089,0.8402532,-0.47490576
CY138651,-0.30600756,0.8101353,-0.50004023
CY138667,-0.26733944,0.8387532,-0.47436568
CY138675,-0.26779276,0.8384253,-0.4746896
CY138772,-0.2673133,0.9044244,-0.33250576
CY138820,-0.26862085,0.8393883,-0.47251472
CY138845,-0.26861098,0.83803976,-0.47490788
CY138853,-0.27250594,0.886623,-0.37368453
CY138861,-0.27836975,0.8862197,-0.3703037
CY138869,-0.27513668,0.8865435,-0.37194133
CY138048,-0.28372023,0.89068633,-0.35521922
CY138877,-0.27652267,0.88574743,-0.37280917
CY138885,-0.28372023,0.89068633,-0.35521922
CY138893,-0.28372023,0.89068633,-0.35521922
CY138901,-0.28372023,0.89068633,-0.35521922
CY138909,-0.28808734,0.88776755,-0.3589908
CY138917,-0.28507814,0.8898872,-0.35613355
CY138056,-0.28507814,0.8898872,-0.35613355
CY138927,-0.27433345,0.8891722,-0.36621583
CY138936,-0.28995427,0.8885321,-0.35558015
CY138944,-0.28530282,0.89125973,-0.35250324
CY138952,-0.28507814,0.8898872,-0.35613355
CY138960,-0.28372023,0.89068633,-0.35521922
CY138968,-0.27769884,0.8876115,-0.36746302
CY138977,-0.28226623,0.88734764,-0.36460927
CY138987,-0.28507814,0.8898872,-0.35613355
CY138996,-0.27769884,0.8876115,-0.36746302
CY139035,-0.28372023,0.89068633,-0.35521922
CY139043,-0.27433345,0.8891722,-0.36621583
CY139052,-0.28226623,0.88734764,-0.36460927
CY139062,-0.282872,0.89253575,-0.35123128
CY139070,-0.27433345,0.8891722,-0.36621583
CY139078,-0.28372023,0.89068633,-0.35521922
CY138068,-0.2772664,0.8874493,-0.36818078
CY139086,-0.27433345,0.8891722,-0.36621583
CY139094,-0.28372023,0.89068633,-0.35521922
CY139110,-0.27467895,0.8870995,-0.37095279
CY139127,-0.28327826,0.89123535,-0.35419342
CY139135,-0.27387688,0.8897212,-0.36522284
CY139143,-0.27387688,0.8897212,-0.36522284
CY139151,-0.27387688,0.8897212,-0.36522284
CY139160,-0.27387688,0.8897212,-0.36522284
CY139168,-0.27387688,0.8897212,-0.36522284
CY139176,-0.27078214,0.88617426,-0.37599495
CY139184,-0.27387688,0.8897212,-0.36522284
CY139194,-0.27387688,0.8897212,-0.36522284
CY139202,-0.27387688,0.8897212,-0.36522284
CY139210,-0.27387688,0.8897212,-0.36522284
CY139218,-0.27387688,0.8897212,-0.36522284
CY139242,-0.25222066,0.7878335,-0.5618747
CY139330,-0.2697585,0.8351899,-0.479258
CY139347,-0.23064528,0.7891899,-0.5691944
CY139372,-0.23064528,0.7891899,-0.5691944
CY139388,-0.28517964,0.8533109,-0.43650097
CY139396,-0.28398198,0.8535393,-0.43683508
CY139415,-0.26492944,0.8192771,-0.5085249
CY139424,-0.28908828,0.8524445,-0.43562165
CY139433,-0.23102355,0.7986347,-0.5557073
CY138076,-0.23102355,0.7986347,-0.5557073
CY139444,-0.26605496,0.81562996,-0.51377285
CY139454,-0.26492944,0.8192771,-0.5085249
CY139462,-0.25556767,0.84845155,-0.46348146
CY139470,-0.23102355,0.7986347,-0.5557073
CY138084,-0.23102355,0.7986347,-0.5557073
CY139492,-0.28850108,0.85255927,-0.4357863
CY139508,-0.22978355,0.7957656,-0.56031835
CY139516,-0.22978355,0.7957656,-0.56031835
CY139525,-0.22978355,0.7957656,-0.56031835
CY139534,-0.22978355,0.7957656,-0.56031835
CY139553,-0.26943433,0.7997706,-0.5364439
CY129377,-0.2563236,0.81069726,-0.5263728
CY128761,-0.30515,0.8244036,-0.47669923
CY128769,-0.30451676,0.82680523,-0.4729298
CY128623,-0.30451676,0.82680523,-0.4729298
CY129199,-0.27178565,0.8011723,-0.5331562
CY128588,-0.26318085,0.8052605,-0.531311
CY129264,-0.23704818,0.80843264,-0.53874373
CY129337,-0.25748542,0.9016988,-0.3473334
CY129153,-0.25405273,0.80417895,-0.5373578
CY128717,-0.25748542,0.9016988,-0.3473334
CY129313,-0.26353994,0.805362,-0.5309791
CY129256,-0.26353994,0.805362,-0.5309791
CY129297,-0.26353994,0.805362,-0.5309791
CY129208,-0.25405273,0.80417895,-0.5373578
CY129272,-0.26318085,0.8052605,-0.531311
CY129073,-0.23704818,0.80843264,-0.53874373
CY129361,-0.26318085,0.8052605,-0.531311
CY129321,-0.30947885,0.84211266,-0.44166633
CY129248,-0.3060018,0.84456736,-0.43939605
CY128753,-0.30863813,0.8415986,-0.44323176
CY128671,-0.25258783,0.80469483,-0.53727615
CY128603,-0.22547717,0.80827665,-0.54392
CY129049,-0.26318085,0.8052605,-0.531311
CY128777,-0.25872678,0.84125304,-0.47471434
CY129097,-0.2597267,0.80621254,-0.531567
CY129065,-0.23167808,0.90657777,-0.35276344
CY129216,-0.22961225,0.90786874,-0.35078853
CY129224,-0.2315228,0.8225772,-0.51938814
CY128614,-0.2591845,0.8409291,-0.47503847
CY129190,-0.27681372,0.80563825,-0.5237568
CY128643,-0.25105494,0.807312,-0.53405875
CY129081,-0.22765729,0.8177162,-0.52868927
CY129179,-0.2689225,0.82223296,-0.5016111
CY129113,-0.30192327,0.82883966,-0.47102782
CY128679,-0.26364583,0.8345104,-0.48382166
CY129105,-0.30192327,0.82883966,-0.47102782
CY128661,-0.28430095,0.808668,-0.51500386
CY129057,-0.2784368,0.80447024,-0.52469105
CY129129,-0.30192327,0.82883966,-0.47102782
CY129137,-0.30192327,0.82883966,-0.47102782
CY129089,-0.29879355,0.8320775,-0.4673002
CY129145,-0.30550766,0.82779586,-0.47055194
CY129161,-0.29879355,0.8320775,-0.4673002
CY129345,-0.23808418,0.8440015,-0.48060116
CY129017,-0.30074063,0.8145588,-0.49603334
CY128985,-0.30899104,0.8145512,-0.490949
CY129009,-0.30899104,0.8145512,-0.490949
CY128953,-0.2604951,0.8280708,-0.4964281
CY129033,-0.2620081,0.9066723,-0.33060107
CY129025,-0.30899104,0.8145512,-0.490949
CY128977,-0.2683853,0.9106527,-0.31413525
CY128487,-0.27582702,0.84141517,-0.46469343
CY128519,-0.27582702,0.84141517,-0.46469343
CY128527,-0.27095354,0.843035,-0.4646248
CY128511,-0.26565376,0.87823457,-0.39765838
CY128503,-0.2683853,0.9106527,-0.31413525
CY128993,-0.2683853,0.9106527,-0.31413525
CY128969,-0.2683853,0.9106527,-0.31413525
CY128551,-0.26872188,0.91087127,-0.31321236
CY128535,-0.26826128,0.9110699,-0.31302953
CY128543,-0.26800406,0.90982944,-0.3168348
CY129329,-0.26067612,0.9011358,-0.34641337
CY129240,-0.26672533,0.8371254,-0.47757572
CY128725,-0.2701787,0.83864355,-0.47294855
CY129281,-0.24030267,0.84546626,-0.4769081
CY095445,-0.27811402,0.8866609,-0.36943895
CY045314,-0.27811402,0.8866609,-0.36943895
CY047699,-0.25815842,0.8072206,-0.5308005
CY144574,-0.2792027,0.8856255,-0.3710975
CY138531,-0.26739234,0.82299703,-0.501176
CY138555,-0.26206145,0.8399305,-0.475227
CY138571,-0.2616089,0.8402532,-0.47490576
CY138579,-0.2616089,0.8402532,-0.47490576
CY138587,-0.25954762,0.83751684,-0.4808333
CY138595,-0.2616089,0.8402532,-0.47490576
CY138611,-0.2616089,0.8402532,-0.47490576
CY138619,-0.2616089,0.8402532,-0.47490576
CY138627,-0.26312196,0.8396416,-0.4751514
CY138635,-0.2616089,0.8402532,-0.47490576
