accession,x,y,z
CY243599,-0.9430151,-0.31854945,0.09617034
MH600127,0.88744706,-0.46070063,-0.013879815
MN552556,-0.95193017,-0.29710272,0.07455785
KT843825,-0.94688964,-0.30925727,0.08808976
CY214738,-0.94178474,-0.32363486,0.09111526
CY244982,-0.95246327,-0.29951105,0.055739447
CY243607,-0.95246327,-0.29951105,0.055739447
MH600135,0.88744706,-0.46070063,-0.013879815
MN552564,-0.95267457,-0.29561076,0.07089027
KT836727,0.8883359,-0.45811456,-0.031471282
KT843833,-0.94492114,-0.31551477,0.087031476
CY214746,-0.9487217,-0.30189148,0.09374725
CY230911,-0.9487217,-0.30189148,0.09374725
CY243591,-0.94880843,-0.30664837,0.07569226
MH600585,-0.9461972,-0.3126604,0.083392106
KC780106,0.88764656,-0.45983106,-0.025280844
KU592781,0.88848555,-0.4581319,-0.026618471
KT836731,0.88848555,-0.4581319,-0.026618471
KU592860,0.88989943,-0.4551811,-0.029818758
KU592859,0.88989943,-0.4551811,-0.029818758
KT843841,-0.9438112,-0.31857747,0.08791447
CY243615,-0.9446617,-0.31466305,0.0927442
MH600593,-0.9461972,-0.3126604,0.083392106
MH792434,-0.9461972,-0.3126604,0.083392106
MH600144,0.8945252,-0.44692314,-0.009184362
MN638451,-0.9508413,-0.29983577,0.0774552
MN881125,-0.9508413,-0.29983577,0.0774552
KT837123,-0.943019,-0.32264796,0.08132348
KU590652,-0.94492114,-0.31551477,0.087031476
CY243623,-0.94882774,-0.30589202,0.07845976
MN881133,-0.95808667,-0.274407,0.082284726
MN638459,-0.95808667,-0.274407,0.082284726
CY243639,-0.94880843,-0.30664837,0.07569226
CY243631,-0.9494494,-0.30484697,0.07492729
MH669923,0.88744706,-0.46070063,-0.013879815
MH669563,-0.94734347,-0.30866063,0.08525874
MH845782,-0.94734347,-0.30866063,0.08525874
MN947753,-0.9553093,-0.28810757,0.066168
KU590660,-0.9474687,-0.309782,0.07961241
CY243670,-0.9494494,-0.30484697,0.07492729
CY244998,-0.9494494,-0.30484697,0.07492729
MH669571,-0.94734347,-0.30866063,0.08525874
MH845790,-0.94734347,-0.30866063,0.08525874
KX003495,-0.94492114,-0.31551477,0.087031476
KU590668,-0.94492114,-0.31551477,0.087031476
CY243655,-0.9438359,-0.3161988,0.095875256
MH726692,0.88744706,-0.46070063,-0.013879815
KU589428,-0.94492114,-0.31551477,0.087031476
CY243678,-0.9446617,-0.31466305,0.0927442
MH729413,-0.94632363,-0.31144822,0.08643817
MT030881,-0.9527507,-0.2952432,0.071398534
KC780781,0.8870969,-0.46094716,-0.02422359
KT837722,-0.94543344,-0.31637457,0.07786295
KX003502,-0.9458262,-0.3149617,0.07881713
CY244529,-0.9446617,-0.31466305,0.0927442
CY244990,-0.944774,-0.3139231,0.09409822
MK268517,-0.94967306,-0.30353123,0.07739375
MK181827,-0.94967306,-0.30353123,0.07739375
MK182039,0.8894456,-0.45663062,-0.01936668
KU590075,-0.94492114,-0.31551477,0.087031476
KU589667,-0.94492114,-0.31551477,0.087031476
CY244617,-0.9446617,-0.31466305,0.0927442
MK181875,-0.9470605,-0.30859777,0.088565595
MK268569,-0.9470605,-0.30859777,0.088565595
KU589675,-0.94395,-0.32117102,0.07620839
KU590083,-0.94395,-0.32117102,0.07620839
CY244625,-0.9446617,-0.31466305,0.0927442
MK181835,-0.9470605,-0.30859777,0.088565595
MK268392,-0.9470605,-0.30859777,0.088565595
MN819585,0.8988087,-0.43834096,-9.975787e-05
KU591208,-0.94492114,-0.31551477,0.087031476
CY244633,-0.94880843,-0.30664837,0.07569226
MK245814,0.8894456,-0.45663062,-0.01936668
MN819592,0.8988087,-0.43834096,-9.975787e-05
KT837132,-0.94189954,-0.32569963,0.082128376
MK363611,-0.9496143,-0.30312616,0.079668954
MN819907,-0.9512766,-0.2987811,0.076175325
CY244790,0.8876272,-0.4604584,-0.009800237
MK245782,0.8900879,-0.45544916,-0.017595587
MN819915,-0.953718,-0.29277897,0.06857444
KU590861,-0.94547606,-0.3160749,0.078561194
CY245150,-0.9432074,-0.31776002,0.09689411
MK363411,-0.95277596,-0.29783636,0.059257522
MN819923,-0.9512766,-0.2987811,0.076175325
KU590868,-0.94492114,-0.31551477,0.087031476
CY245126,-0.95062894,-0.30116057,0.07487895
CY247022,-0.95062894,-0.30116057,0.07487895
MK556857,0.88828623,-0.4587424,-0.022427617
MK364392,0.88828623,-0.4587424,-0.022427617
MN948051,0.89860314,-0.43790165,-0.027469827
KU590876,-0.94492114,-0.31551477,0.087031476
CY245142,-0.94744,-0.3078693,0.087028384
MK556865,0.88828623,-0.4587424,-0.022427617
MK364320,0.88828623,-0.4587424,-0.022427617
MT030891,-0.9519639,-0.29355776,0.08711281
MT056186,-0.9519639,-0.29355776,0.08711281
KU590884,-0.94492114,-0.31551477,0.087031476
CY247030,-0.94699824,-0.30910492,0.0874552
CY245134,-0.94699824,-0.30910492,0.0874552
MK475318,0.88967466,-0.45590317,-0.025127135
MT057902,0.90197384,-0.43129086,-0.020772653
MT034543,0.90197384,-0.43129086,-0.020772653
KU591217,-0.9454955,-0.3137988,0.086998306
CY250436,0.8877171,-0.46026284,-0.010786764
CY250444,0.8876272,-0.4604584,-0.009800237
CY245478,0.8876272,-0.4604584,-0.009800237
MK623974,-0.946128,-0.3131072,0.08249564
MK474845,-0.946128,-0.3131072,0.08249564
MT057913,0.90197384,-0.43129086,-0.020772653
MT034617,0.90197384,-0.43129086,-0.020772653
KU590097,-0.9438112,-0.31857747,0.08791447
CY257469,0.8876272,-0.4604584,-0.009800237
CY245486,0.8876272,-0.4604584,-0.009800237
MK474781,-0.946128,-0.3131072,0.08249564
MK623982,-0.946128,-0.3131072,0.08249564
MT168657,-0.9516199,-0.2965797,0.08037338
MT056194,-0.9516199,-0.2965797,0.08037338
KU591225,-0.9456296,-0.31377515,0.085614495
CY247086,-0.9438229,-0.31664643,0.09451659
MK475494,0.8915561,-0.45191604,-0.02999238
MT167201,0.8913237,-0.45262396,-0.025953135
MT057920,0.8913237,-0.45262396,-0.025953135
KU590892,-0.94492114,-0.31551477,0.087031476
CY247094,-0.94699824,-0.30910492,0.0874552
MK744731,-0.946128,-0.3131072,0.08249564
MK623060,-0.946128,-0.3131072,0.08249564
MT167209,0.9012741,-0.43264598,-0.022859292
MT057927,0.9012741,-0.43264598,-0.022859292
KX003515,-0.94492114,-0.31551477,0.087031476
CY247102,-0.9471866,-0.30752775,0.09090818
MK744739,-0.946128,-0.3131072,0.08249564
MK623030,-0.946128,-0.3131072,0.08249564
KX003523,-0.94492114,-0.31551477,0.087031476
CY257621,-0.9438359,-0.3161988,0.095875256
CY250027,-0.9438359,-0.3161988,0.095875256
MK623341,0.88947093,-0.45651472,-0.020871365
KX003531,-0.94492114,-0.31551477,0.087031476
CY250035,-0.9438359,-0.3161988,0.095875256
CY257629,-0.9438359,-0.3161988,0.095875256
MK623349,0.8841759,-0.46693948,-0.014160604
KT843553,-0.9450674,-0.31528482,0.086272545
MH246258,-0.9446293,-0.3132754,0.09764233
CY256237,-0.9446293,-0.3132754,0.09764233
KT843941,-0.94492114,-0.31551477,0.087031476
MK772154,-0.9579194,-0.28078854,0.05956621
MK623952,-0.9579194,-0.28078854,0.05956621
KU589623,-0.94551533,-0.31439877,0.08458252
CY261922,0.8838675,-0.46751305,-0.014483187
KT843603,-0.9456496,-0.3139288,0.0848262
MK772925,0.88947093,-0.45651472,-0.020871365
CY260857,-0.94942087,-0.30195737,0.086149395
MH246266,-0.94942087,-0.30195737,0.086149395
MK381471,-0.94447416,-0.31605974,0.08986021
CY262065,0.8820905,-0.47069523,-0.019032855
CY261631,-0.94595826,-0.31266937,0.086028755
MH126413,-0.94595826,-0.31266937,0.086028755
MK400713,0.88748366,-0.4605995,-0.014864573
MK400714,-0.945439,-0.31472483,0.08422294
CY261639,-0.94595826,-0.31266937,0.086028755
CY261647,-0.94595826,-0.31266937,0.086028755
CY261655,-0.9452871,-0.31115258,0.098062895
CY265085,-0.9440173,-0.31572834,0.09563974
MK380017,-0.9433155,-0.3199524,0.088240325
CY265483,0.8844815,-0.46634385,-0.014689237
KX003547,-0.9438112,-0.31857747,0.08791447
CY265475,0.8848736,-0.46571958,-0.010196339
MH126428,-0.94595826,-0.31266937,0.086028755
CY265093,-0.94595826,-0.31266937,0.086028755
MK576738,0.89568037,-0.44438237,-0.016763147
MK576746,0.89568037,-0.44438237,-0.016763147
MK576754,0.89568037,-0.44438237,-0.016763147
KX003555,-0.94492114,-0.31551477,0.087031476
CY265491,0.8839992,-0.4674303,-0.0073596085
MK743202,-0.9455221,-0.31423277,0.08512179
KX003563,-0.94493985,-0.3153445,0.08744483
MH083324,0.88526607,-0.4650116,-0.008258147
MK763512,-0.95782065,-0.28103393,0.059996787
MH081932,-0.947456,-0.30567637,0.094282046
KX003571,-0.94492114,-0.31551477,0.087031476
MH669458,-0.944837,-0.31388378,0.09359518
MH601290,-0.9438359,-0.3161988,0.095875256
KX003579,-0.94492114,-0.31551477,0.087031476
MH601297,-0.9438359,-0.3161988,0.095875256
MH601306,-0.9452871,-0.31115258,0.098062895
MK912390,0.89307994,-0.44920346,-0.024989754
MK912398,0.8965506,-0.4428165,-0.010508932
MK912406,-0.95829195,-0.28083,0.053019527
MK912414,-0.9594984,-0.2773301,0.049506
MH601314,-0.9452871,-0.31115258,0.098062895
MH131214,-0.9438359,-0.3161988,0.095875256
MH131222,-0.94595826,-0.31266937,0.086028755
MN169312,-0.9592044,-0.27819195,0.05036018
MN169320,-0.9486487,-0.30676118,0.07722219
MH131230,-0.943146,-0.31906143,0.0931419
MH131238,-0.943146,-0.31906143,0.0931419
KX003587,-0.94492114,-0.31551477,0.087031476
MH131246,-0.94584405,-0.3125697,0.08763089
MK960332,-0.95794886,-0.28255937,0.049942736
MK960340,-0.9597671,-0.27588147,0.052311774
MK960348,-0.9597671,-0.27588147,0.052311774
MH131254,-0.94584405,-0.3125697,0.08763089
MN074154,0.89474726,-0.44573602,-0.027327016
MH131262,-0.94595826,-0.31266937,0.086028755
KX003595,-0.94492114,-0.31551477,0.087031476
MH131270,-0.94595826,-0.31266937,0.086028755
KX003603,-0.94492114,-0.31551477,0.087031476
MH131278,-0.9446204,-0.31338617,0.0973728
KX003611,-0.94492114,-0.31551477,0.087031476
MH131286,-0.9440173,-0.31572834,0.09563974
KX003619,-0.94492114,-0.31551477,0.087031476
CY021813,0.37356994,0.9274933,-0.0142036285
CY020541,0.36985564,0.92890805,-0.018349158
CY021933,0.38489676,0.9226482,-0.023974888
CY021021,0.3766107,0.9249793,0.05077002
CY019899,-0.6078908,0.31661144,-0.72816616
CY022938,-0.60202616,0.33734986,-0.7237123
CY021941,-0.7038963,0.27190912,-0.6561976
CY021845,-0.61089253,0.32259738,-0.7230085
CY019891,-0.59935856,0.32646808,-0.7308815
CY021821,0.54124224,0.4835905,0.6878932
CY022093,0.5407913,0.4837295,0.68815
CY022021,0.53754854,0.48590466,0.6891576
CY020221,-0.79169214,0.17051056,-0.5866426
CY021829,-0.72033685,0.2516703,-0.6463566
CY021901,0.54247016,0.48168844,0.6882603
CY021109,-0.62332374,0.32165173,-0.7127467
CY019907,-0.6083455,0.32904312,-0.7222508
CY020317,0.37029082,0.9288332,-0.012388412
CY020413,0.37901983,0.9228356,0.06869092
CY022013,0.3728482,0.9277734,-0.014861481
CY021093,-0.71294796,0.26291883,-0.65006065
CY021797,0.45934674,0.48524275,0.7440027
CY021805,0.3738138,0.92734104,-0.017373897
CY021789,0.3787606,0.92540854,0.012628533
CY020381,0.3751387,0.9268508,-0.0147827845
CY021069,0.38095817,0.92450094,-0.012992132
CY020405,0.35172877,0.9345842,0.053285223
CY019915,-0.6299115,0.29788637,-0.7172693
CY022946,-0.59396493,0.3447885,-0.72686076
CY020373,0.38882875,0.92128587,-0.0066809
CY021997,0.35792166,0.93134826,0.06695064
CY021837,-0.61192745,0.3246602,-0.72120774
CY021101,-0.71501887,0.26865575,-0.64542395
CY021077,-0.710349,0.24213345,-0.66089004
CY019947,0.4791779,0.48843846,0.7292574
CY021013,0.38817573,0.92155135,-0.007914688
CY020389,0.35686845,0.9315601,0.06957524
CY022085,-0.6197028,0.31436768,-0.71912545
CY021117,-0.5999672,0.33075568,-0.7284504
CY020397,0.3620819,0.92973375,0.06702151
CY020549,0.37550935,0.9250507,0.057217356
CY026411,0.46875152,0.48375845,0.73908716
CY020517,0.3774645,0.92512506,0.04079402
KX879573,-0.5988053,0.32831693,-0.7305068
KY925199,0.8825666,-0.4694768,-0.025841037
KY925323,-0.95124024,-0.3044547,0.049490172
GQ485661,0.88281906,-0.46905464,-0.024863597
MT406777,0.45715415,0.85756713,0.23577265
MT406801,0.4572995,0.8555914,0.24257047
GQ219574,0.8826406,-0.46926215,-0.027177898
GQ219573,0.8823309,-0.46989682,-0.026252497
MF613851,0.2697704,0.8940087,-0.3577324
MF046523,0.50816107,0.834043,0.21481302
MF046281,0.15987048,0.7545105,-0.6365181
MF613845,-0.22736739,0.70049113,-0.67647344
KU289738,0.21912937,0.9068745,-0.35994595
CY079452,0.348023,0.8820729,0.31753334
CY097534,0.4493202,0.87766224,-0.16679464
KP636478,-0.10623276,0.70048904,-0.7057122
MN210123,-0.08778964,0.80015194,-0.5933379
MT421019,0.17704916,0.76418626,-0.6202201
MT421027,0.33630058,0.8883688,-0.31257454
MT421043,0.14154406,0.7375233,-0.66032165
MT421099,0.17703137,0.76050436,-0.6247342
MT421107,0.3181015,0.9013427,-0.29392636
MT421123,0.31923777,0.9029915,-0.28756493
MT421141,0.16181438,0.7266986,-0.6676265
MT421152,0.16540623,0.7296856,-0.6634755
CY190587,0.34304225,0.93661404,-0.07124753
CY190683,0.48035944,0.8635641,-0.15333635
CY191027,0.37973654,0.924474,0.033881187
CY191035,0.38140088,0.9237198,0.035706054
CY191275,0.2553583,0.96303326,-0.08578455
MK237762,0.20692904,0.90641147,-0.3682371
MT421176,0.51012015,0.81620425,0.2712714
MT421184,0.16913532,0.7548056,-0.63376784
MT421200,0.5069541,0.81378925,0.28415605
EU500852,0.22652581,0.90954226,-0.3484522
CY138640,0.5124829,0.83074194,0.21732268
CY138648,-0.08543935,0.71137756,-0.6975973
CY138664,0.526657,0.8242142,0.20809461
CY138672,0.5303588,0.8220376,0.2073012
CY138769,0.20890069,0.9022142,-0.37731934
CY138817,0.5320457,0.8200515,0.21081467
CY138842,0.5309542,0.8203386,0.21244359
CY138850,-0.10221694,0.69629836,-0.7104367
CY138858,-0.10221694,0.69629836,-0.7104367
CY138866,-0.09765948,0.6969412,-0.7104475
CY138045,0.16351016,0.750141,-0.64074403
CY138874,-0.09765948,0.6969412,-0.7104475
CY138882,0.16008851,0.75416076,-0.6368777
CY138890,0.16351016,0.750141,-0.64074403
CY138898,0.16351016,0.750141,-0.64074403
CY138906,0.32873476,0.8594705,-0.3914638
CY138914,0.15933868,0.75449395,-0.63667095
CY138053,0.16671246,0.74715626,-0.6434007
CY138923,0.3226697,0.86074257,-0.39370868
CY138922,-0.103891246,0.700219,-0.70632863
CY138933,0.3226697,0.86074257,-0.39370868
CY138941,0.15987727,0.7487824,-0.64324504
CY138949,0.16008851,0.75416076,-0.6368777
CY138957,-0.090725295,0.7068635,-0.7015076
CY138965,-0.09155362,0.7050274,-0.70324564
CY138973,-0.09155362,0.7050274,-0.70324564
CY138984,0.16351016,0.750141,-0.64074403
CY138992,-0.09155362,0.7050274,-0.70324564
CY139032,0.1600942,0.7560182,-0.63467026
CY139040,-0.097357824,0.7016168,-0.70587194
CY139048,-0.097357824,0.7016168,-0.70587194
CY139059,0.16321118,0.75332886,-0.63706964
CY139067,-0.10044601,0.702857,-0.7042035
CY139075,0.1627339,0.7546736,-0.63559854
CY138065,-0.10044601,0.702857,-0.7042035
CY139083,-0.10560836,0.70425624,-0.702047
CY139091,0.16008851,0.75416076,-0.6368777
CY139107,-0.096581094,0.6976675,-0.7098817
CY139124,0.3226697,0.86074257,-0.39370868
CY139132,-0.08990707,0.7059783,-0.7025037
CY139140,0.16008851,0.75416076,-0.6368777
CY139148,-0.09048078,0.70573545,-0.702674
CY139156,-0.086252496,0.7082781,-0.70064455
CY139165,-0.10852122,0.70285314,-0.7030083
CY139173,-0.10852122,0.70285314,-0.7030083
CY139181,-0.10852122,0.70285314,-0.7030083
CY139190,-0.10852122,0.70285314,-0.7030083
CY139189,0.16008851,0.75416076,-0.6368777
CY139199,-0.11287168,0.70524305,-0.69992304
CY139207,0.16008851,0.75416076,-0.6368777
CY139215,-0.10852122,0.70285314,-0.7030083
CY139239,-0.08913478,0.70703506,-0.70153856
CY139327,0.35331082,0.87921685,0.3196081
CY139344,0.15679246,0.73956037,-0.6545736
CY139369,0.15911776,0.7389483,-0.6547038
CY139385,0.33231246,0.8518644,-0.40484008
CY139393,0.33231246,0.8518644,-0.40484008
CY139411,0.15679246,0.73956037,-0.6545736
CY139412,0.33116794,0.85482496,-0.39950243
CY139421,0.33314207,0.85542434,-0.3965673
CY139429,0.1656379,0.74069154,-0.6511069
CY138073,0.13578655,0.7393363,-0.6595026
CY139440,0.15790296,0.7402721,-0.6535012
CY139450,0.1602265,0.7402799,-0.6529266
CY139459,-0.094163164,0.7038995,-0.7040304
CY139467,0.15790296,0.7402721,-0.6535012
CY138081,0.15790296,0.7402721,-0.6535012
CY139489,0.3319889,0.8546394,-0.3992177
CY139505,0.15019734,0.7368014,-0.65921503
CY139513,0.15019734,0.7368014,-0.65921503
CY139522,0.15019734,0.7368014,-0.65921503
CY139531,0.15019734,0.7368014,-0.65921503
CY139550,0.228465,0.96058327,-0.1583774
CY128758,0.19371095,0.8148199,-0.5463924
CY128766,0.19371095,0.8148199,-0.5463924
CY128620,0.19371095,0.8148199,-0.5463924
CY129195,-0.086273834,0.8034953,-0.58902645
CY128584,-0.089590535,0.8030797,-0.58909804
CY129261,0.2612439,0.95536774,-0.13792805
CY129334,0.21995111,0.9077082,-0.3573335
CY129150,-0.087170094,0.75295466,-0.6522734
CY128714,0.21923617,0.9084386,-0.35591397
CY129310,-0.088084586,0.7543376,-0.6505504
CY129253,-0.088084586,0.7543376,-0.6505504
CY129294,-0.088084586,0.7543376,-0.6505504
CY129205,-0.08547316,0.75208235,-0.65350324
CY129269,-0.093466714,0.80627674,-0.58410764
CY129070,0.259492,0.95603544,-0.1366022
CY129358,-0.07756446,0.7982518,-0.5973088
CY129318,0.23591927,0.81812775,-0.5244131
CY129245,0.23591927,0.81812775,-0.5244131
CY128750,0.23591927,0.81812775,-0.5244131
CY128668,-0.08547316,0.75208235,-0.65350324
CY128597,-0.09843302,0.75409454,-0.6493477
CY128598,0.22318992,0.90752167,-0.3557958
CY128596,0.2398336,0.81677026,-0.5247535
CY129046,-0.07894604,0.7964284,-0.59955764
CY128774,0.19539443,0.81227887,-0.54956716
CY129094,-0.058982573,0.741148,-0.6687456
CY129062,-0.082382984,0.8097292,-0.58099204
CY129213,-0.082382984,0.8097292,-0.58099204
CY129221,0.24488892,0.8161708,-0.52334946
CY128610,0.19539443,0.81227887,-0.54956716
CY129187,-0.034222845,0.7250433,-0.68785244
CY128639,-0.04073077,0.7256998,-0.68680483
CY129078,0.24475117,0.8152633,-0.5248263
CY129174,0.5186615,0.8216452,0.23640968
CY129175,0.19405778,0.81139845,-0.55133855
CY129110,0.19539443,0.81227887,-0.54956716
CY128676,0.52181345,0.8188089,0.23929597
CY129102,0.19539443,0.81227887,-0.54956716
CY128658,0.19539443,0.81227887,-0.54956716
CY129054,-0.11858014,0.75786144,-0.6415488
CY129126,0.19539443,0.81227887,-0.54956716
CY129134,0.19539443,0.81227887,-0.54956716
CY129086,0.1930402,0.8105913,-0.5528808
CY129142,0.19539443,0.81227887,-0.54956716
CY129158,0.1930402,0.8105913,-0.5528808
CY129342,-0.098522246,0.7440135,-0.660861
CY129014,-0.09561796,0.704043,-0.7036907
CY128982,-0.09561796,0.704043,-0.7036907
CY129006,-0.09561796,0.704043,-0.7036907
CY128950,-0.022986492,0.7258318,-0.687488
CY129030,-0.059465084,0.77297443,-0.6316442
CY129022,-0.097598694,0.70610476,-0.7013491
CY128974,0.1640048,0.7434826,-0.6483334
CY128484,0.16066417,0.72704136,-0.66753113
CY128516,0.16023095,0.7290749,-0.665414
CY128524,0.16066417,0.72704136,-0.66753113
CY128508,0.15939903,0.7258637,-0.6691143
CY128500,0.16332266,0.7420592,-0.65013385
CY128990,0.1640048,0.7434826,-0.6483334
CY128966,0.1640048,0.7434826,-0.6483334
CY128548,0.16857716,0.7462677,-0.6439458
CY128532,0.16317636,0.74433535,-0.64756346
CY128540,0.16730218,0.74388725,-0.6470253
CY129326,0.215684,0.905277,-0.36599705
CY129237,0.30971283,0.8578671,-0.41005126
CY128722,0.30971283,0.8578671,-0.41005126
CY129278,-0.101108,0.74571,-0.65855426
CY045303,0.19718236,0.8149732,-0.5449201
CY045311,0.22480965,0.81338114,-0.5365369
CY047696,-0.09193821,0.80375427,-0.5878149
CY144571,-0.095666714,0.7878259,-0.6084227
CY138528,0.53223705,0.8185575,0.21607228
CY138552,0.5124829,0.83074194,0.21732268
CY138568,0.5124829,0.83074194,0.21732268
CY138576,0.5124829,0.83074194,0.21732268
CY138584,0.5124829,0.83074194,0.21732268
CY138592,0.5124829,0.83074194,0.21732268
CY138608,0.51793885,0.8274373,0.21699512
CY138616,0.5124829,0.83074194,0.21732268
CY138624,0.51793885,0.8274373,0.21699512
CY138632,0.5124829,0.83074194,0.21732268
CY128894,0.46525958,0.86942375,-0.16624047
CY128878,-0.06685873,0.73885256,-0.6705422
CY125654,0.24475117,0.8152633,-0.5248263
CY128852,0.24475117,0.8152633,-0.5248263
CY128868,0.199049,0.81586564,-0.5429021
CY125622,-0.09670405,0.7026148,-0.7049686
MK535125,0.38334912,0.92309225,-0.030726219
CY187021,-0.14149688,0.7537969,-0.64169234
CY204153,0.17339525,0.7380917,-0.6520389
KY284396,0.23004606,0.90597236,-0.35537723
CY021245,0.26070932,0.9572395,-0.12539168
CY139223,-0.08913478,0.70703506,-0.70153856
CY139231,-0.08913478,0.70703506,-0.70153856
CY139279,-0.09087249,0.70591205,-0.7024461
CY129166,0.24115193,0.81337154,-0.5294077
CY125638,0.24115193,0.81337154,-0.5294077
CY128902,0.1976402,0.81636906,-0.54266006
CY128934,0.19710952,0.8196992,-0.53781134
CY128828,0.25118443,0.81611896,-0.52043843
CY128836,0.2440481,0.81033945,-0.53271997
CY128844,0.23848723,0.81301063,-0.5311663
CY125630,0.25215194,0.8156226,-0.5207487
CY133274,0.20762743,0.91045547,-0.35771725
CY166565,0.4962197,0.8406842,0.21683228
CY166897,0.3445839,0.93621546,-0.069011405
CY096978,0.16276501,0.73369944,-0.6596914
CY076093,0.29731873,0.8575644,-0.4197438
CY097159,0.30865693,0.86050093,-0.4053012
CY079404,0.30194846,0.86322856,-0.4045536
KY561267,0.29276595,0.8932103,-0.34126744
CY076165,-0.04298889,0.7908269,-0.6105283
KU289746,0.1930355,0.9112701,-0.36376393
KU289754,0.19783945,0.9096954,-0.36512163
KU289762,0.22264275,0.91734064,-0.3300245
KU289770,0.21800275,0.91406417,-0.34199634
KU289778,0.2223834,0.89858925,-0.37826315
KU289786,0.22014192,0.89665174,-0.3841265
KU289794,0.21241449,0.90844995,-0.35999817
KU289802,0.22213437,0.89800566,-0.37979236
KU289810,0.22146831,0.90051675,-0.37419418
